Yr,Month,Fleet,Area,Length,Obs,Exp,Nsamp_adj
2015,5,2,1,130,0.0622617,0.078438,0.001
2015,5,2,1,140,0.102038,0.0829889,0.001
2015,5,2,1,150,0.0998258,0.0858308,0.001
2015,5,2,1,160,0.129877,0.0900965,0.001
2015,5,2,1,170,0.131936,0.0961163,0.001
2015,5,2,1,180,0.119123,0.100257,0.001
2015,5,2,1,190,0.0419351,0.0952503,0.001
2015,5,2,1,200,0.0783169,0.0780798,0.001
2015,5,2,1,210,0.0376639,0.0558354,0.001
2015,5,2,1,220,9.97108e-05,0.0323293,0.001
2015,5,2,1,230,9.97108e-05,0.013412,0.001
2015,5,2,1,240,9.97108e-05,0.00611683,0.001
2015,5,2,1,250,9.97108e-05,0.00397126,0.001
2015,5,2,1,260,9.97108e-05,0.0027211,0.001
2015,5,2,1,270,9.97108e-05,0.00165388,0.001
2015,5,2,1,280,9.97108e-05,0.000869435,0.001
2015,5,2,1,290,9.97108e-05,0.000411074,0.001
2015,5,2,1,300,9.97108e-05,0.000200977,0.001
2015,5,2,1,310,9.97108e-05,0.000132211,0.001
2016,5,2,1,30,9.97108e-05,0.000100436,0.0019852
2016,5,2,1,40,0.0180532,0.000130441,0.0019852
2016,5,2,1,50,9.97108e-05,0.000434717,0.0019852
2016,5,2,1,60,0.189939,0.00111345,0.0019852
2016,5,2,1,70,0.0813329,0.00222698,0.0019852
2016,5,2,1,80,0.00223323,0.0100066,0.0019852
2016,5,2,1,90,0.0180532,0.0312518,0.0019852
2016,5,2,1,100,0.0201867,0.0504362,0.0019852
2016,5,2,1,110,9.97108e-05,0.0502939,0.0019852
2016,5,2,1,120,0.00436677,0.0455034,0.0019852
2016,5,2,1,130,0.0265873,0.0514292,0.0019852
2016,5,2,1,140,0.0351214,0.0645742,0.0019852
2016,5,2,1,150,0.0765437,0.078666,0.0019852
2016,5,2,1,160,0.112451,0.0903521,0.0019852
2016,5,2,1,170,0.106232,0.0994837,0.0019852
2016,5,2,1,180,0.130949,0.105056,0.0019852
2016,5,2,1,190,0.0850778,0.101424,0.0019852
2016,5,2,1,200,0.0321027,0.0848936,0.0019852
2016,5,2,1,210,0.0265873,0.0620987,0.0019852
2016,5,2,1,220,0.00650029,0.0367418,0.0019852
2016,5,2,1,230,0.00436677,0.0154645,0.0019852
2016,5,2,1,240,0.0180532,0.0070665,0.0019852
2016,5,2,1,250,9.97108e-05,0.00455831,0.0019852
2016,5,2,1,260,9.97108e-05,0.00309148,0.0019852
2016,5,2,1,270,0.00436677,0.00185439,0.0019852
2016,5,2,1,280,9.97108e-05,0.000958827,0.0019852
2016,5,2,1,290,9.97108e-05,0.000443438,0.0019852
2016,5,2,1,300,9.97108e-05,0.000210432,0.0019852
2016,5,2,1,310,9.97108e-05,0.000134921,0.0019852
1991,5,3,1,30,9.97108e-05,0.000158301,3.67496
1991,5,3,1,40,9.97108e-05,0.000711894,3.67496
1991,5,3,1,50,9.97108e-05,0.00227649,3.67496
1991,5,3,1,60,9.97108e-05,0.00274275,3.67496
1991,5,3,1,70,9.97108e-05,0.0025548,3.67496
1991,5,3,1,80,9.97108e-05,0.00687039,3.67496
1991,5,3,1,90,9.97108e-05,0.0169286,3.67496
1991,5,3,1,100,9.97108e-05,0.0270242,3.67496
1991,5,3,1,110,9.97108e-05,0.033353,3.67496
1991,5,3,1,120,9.97108e-05,0.0417823,3.67496
1991,5,3,1,130,9.97108e-05,0.0545865,3.67496
1991,5,3,1,140,0.11089,0.0663606,3.67496
1991,5,3,1,150,0.11089,0.0751128,3.67496
1991,5,3,1,160,0.11089,0.0821572,3.67496
1991,5,3,1,170,0.221679,0.0886953,3.67496
1991,5,3,1,180,9.97108e-05,0.0942451,3.67496
1991,5,3,1,190,9.97108e-05,0.0933737,3.67496
1991,5,3,1,200,0.11089,0.0803828,3.67496
1991,5,3,1,210,0.11089,0.0598034,3.67496
1991,5,3,1,220,0.11089,0.0429378,3.67496
1991,5,3,1,230,0.11089,0.0342126,3.67496
1991,5,3,1,240,9.97108e-05,0.0296747,3.67496
1991,5,3,1,250,9.97108e-05,0.0247991,3.67496
1991,5,3,1,260,9.97108e-05,0.0183062,3.67496
1991,5,3,1,270,9.97108e-05,0.0114078,3.67496
1991,5,3,1,280,9.97108e-05,0.00585875,3.67496
1991,5,3,1,290,9.97108e-05,0.00246318,3.67496
1991,5,3,1,300,9.97108e-05,0.000872395,3.67496
1991,5,3,1,310,9.97108e-05,0.000347297,3.67496
1992,5,3,1,30,9.97108e-05,0.000171162,1.6202
1992,5,3,1,40,9.97108e-05,0.000845958,1.6202
1992,5,3,1,50,9.97108e-05,0.00274445,1.6202
1992,5,3,1,60,9.97108e-05,0.00318631,1.6202
1992,5,3,1,70,9.97108e-05,0.00206004,1.6202
1992,5,3,1,80,9.97108e-05,0.00394218,1.6202
1992,5,3,1,90,9.97108e-05,0.00991753,1.6202
1992,5,3,1,100,9.97108e-05,0.0182485,1.6202
1992,5,3,1,110,9.97108e-05,0.0299703,1.6202
1992,5,3,1,120,0.249377,0.0485463,1.6202
1992,5,3,1,130,9.97108e-05,0.0680427,1.6202
1992,5,3,1,140,9.97108e-05,0.0788371,1.6202
1992,5,3,1,150,9.97108e-05,0.0826703,1.6202
1992,5,3,1,160,9.97108e-05,0.085554,1.6202
1992,5,3,1,170,9.97108e-05,0.0892583,1.6202
1992,5,3,1,180,0.124738,0.0923638,1.6202
1992,5,3,1,190,0.124738,0.0896984,1.6202
1992,5,3,1,200,9.97108e-05,0.0762786,1.6202
1992,5,3,1,210,0.249377,0.0563995,1.6202
1992,5,3,1,220,9.97108e-05,0.0404452,1.6202
1992,5,3,1,230,9.97108e-05,0.0322939,1.6202
1992,5,3,1,240,0.249377,0.0280497,1.6202
1992,5,3,1,250,9.97108e-05,0.0234305,1.6202
1992,5,3,1,260,9.97108e-05,0.0172768,1.6202
1992,5,3,1,270,9.97108e-05,0.0107578,1.6202
1992,5,3,1,280,9.97108e-05,0.00552462,1.6202
1992,5,3,1,290,9.97108e-05,0.0023256,1.6202
1992,5,3,1,300,9.97108e-05,0.000827441,1.6202
1992,5,3,1,310,9.97108e-05,0.000332944,1.6202
1993,5,3,1,30,9.97108e-05,0.000162929,18.8959
1993,5,3,1,40,9.97108e-05,0.000760068,18.8959
1993,5,3,1,50,9.97108e-05,0.00244264,18.8959
1993,5,3,1,60,9.97108e-05,0.0028709,18.8959
1993,5,3,1,70,9.97108e-05,0.00213658,18.8959
1993,5,3,1,80,9.97108e-05,0.00476509,18.8959
1993,5,3,1,90,9.97108e-05,0.0116427,18.8959
1993,5,3,1,100,0.0651285,0.0189736,18.8959
1993,5,3,1,110,0.021776,0.0250349,18.8959
1993,5,3,1,120,0.0434522,0.0355607,18.8959
1993,5,3,1,130,0.021776,0.0538928,18.8959
1993,5,3,1,140,0.0868048,0.0751754,18.8959
1993,5,3,1,150,0.108481,0.0918041,18.8959
1993,5,3,1,160,0.108481,0.0990573,18.8959
1993,5,3,1,170,0.0651285,0.0993763,18.8959
1993,5,3,1,180,0.0651285,0.0973688,18.8959
1993,5,3,1,190,0.130157,0.0910827,18.8959
1993,5,3,1,200,0.130157,0.075862,18.8959
1993,5,3,1,210,0.021776,0.055402,18.8959
1993,5,3,1,220,0.021776,0.039398,18.8959
1993,5,3,1,230,0.0434522,0.0313355,18.8959
1993,5,3,1,240,0.0434522,0.0272128,18.8959
1993,5,3,1,250,9.97108e-05,0.0227414,18.8959
1993,5,3,1,260,0.021776,0.0167655,18.8959
1993,5,3,1,270,9.97108e-05,0.0104337,18.8959
1993,5,3,1,280,9.97108e-05,0.00535622,18.8959
1993,5,3,1,290,9.97108e-05,0.00225553,18.8959
1993,5,3,1,300,9.97108e-05,0.000804374,18.8959
1993,5,3,1,310,9.97108e-05,0.000325543,18.8959
1996,5,3,1,30,9.97108e-05,0.000131507,0.818695
1996,5,3,1,40,9.97108e-05,0.000431882,0.818695
1996,5,3,1,50,9.97108e-05,0.00127931,0.818695
1996,5,3,1,60,9.97108e-05,0.00151038,0.818695
1996,5,3,1,70,9.97108e-05,0.00125492,0.818695
1996,5,3,1,80,9.97108e-05,0.00304465,0.818695
1996,5,3,1,90,9.97108e-05,0.00769291,0.818695
1996,5,3,1,100,9.97108e-05,0.0138585,0.818695
1996,5,3,1,110,9.97108e-05,0.0221335,0.818695
1996,5,3,1,120,9.97108e-05,0.0358421,0.818695
1996,5,3,1,130,9.97108e-05,0.0526086,0.818695
1996,5,3,1,140,0.498654,0.0667149,0.818695
1996,5,3,1,150,9.97108e-05,0.0782368,0.818695
1996,5,3,1,160,9.97108e-05,0.0893261,0.818695
1996,5,3,1,170,9.97108e-05,0.099924,0.818695
1996,5,3,1,180,9.97108e-05,0.107179,0.818695
1996,5,3,1,190,9.97108e-05,0.10448,0.818695
1996,5,3,1,200,9.97108e-05,0.0876983,0.818695
1996,5,3,1,210,9.97108e-05,0.0636189,0.818695
1996,5,3,1,220,9.97108e-05,0.044135,0.818695
1996,5,3,1,230,9.97108e-05,0.0334656,0.818695
1996,5,3,1,240,9.97108e-05,0.0277567,0.818695
1996,5,3,1,250,0.498654,0.0225757,0.818695
1996,5,3,1,260,9.97108e-05,0.0164344,0.818695
1996,5,3,1,270,9.97108e-05,0.01017,0.818695
1996,5,3,1,280,9.97108e-05,0.00520633,0.818695
1996,5,3,1,290,9.97108e-05,0.00218972,0.818695
1996,5,3,1,300,9.97108e-05,0.000781765,0.818695
1996,5,3,1,310,9.97108e-05,0.000317975,0.818695
1997,5,3,1,30,9.97108e-05,0.000156963,0.820172
1997,5,3,1,40,9.97108e-05,0.000697603,0.820172
1997,5,3,1,50,9.97108e-05,0.00221728,0.820172
1997,5,3,1,60,9.97108e-05,0.00255103,0.820172
1997,5,3,1,70,9.97108e-05,0.00150244,0.820172
1997,5,3,1,80,9.97108e-05,0.00242834,0.820172
1997,5,3,1,90,9.97108e-05,0.00587637,0.820172
1997,5,3,1,100,9.97108e-05,0.0103509,0.820172
1997,5,3,1,110,9.97108e-05,0.0161668,0.820172
1997,5,3,1,120,9.97108e-05,0.0268047,0.820172
1997,5,3,1,130,9.97108e-05,0.0428574,0.820172
1997,5,3,1,140,9.97108e-05,0.0609234,0.820172
1997,5,3,1,150,9.97108e-05,0.0778622,0.820172
1997,5,3,1,160,9.97108e-05,0.0917855,0.820172
1997,5,3,1,170,9.97108e-05,0.102918,0.820172
1997,5,3,1,180,9.97108e-05,0.110503,0.820172
1997,5,3,1,190,9.97108e-05,0.108462,0.820172
1997,5,3,1,200,9.97108e-05,0.0919736,0.820172
1997,5,3,1,210,9.97108e-05,0.0677022,0.820172
1997,5,3,1,220,9.97108e-05,0.0478985,0.820172
1997,5,3,1,230,0.498654,0.0367377,0.820172
1997,5,3,1,240,9.97108e-05,0.0302701,0.820172
1997,5,3,1,250,9.97108e-05,0.0242683,0.820172
1997,5,3,1,260,0.498654,0.0174572,0.820172
1997,5,3,1,270,9.97108e-05,0.0107247,0.820172
1997,5,3,1,280,9.97108e-05,0.00546791,0.820172
1997,5,3,1,290,9.97108e-05,0.00229283,0.820172
1997,5,3,1,300,9.97108e-05,0.000814748,0.820172
1997,5,3,1,310,9.97108e-05,0.000328377,0.820172
2012,5,3,1,30,9.97108e-05,0.000166656,0.820013
2012,5,3,1,40,9.97108e-05,0.000798912,0.820013
2012,5,3,1,50,9.97108e-05,0.00257837,0.820013
2012,5,3,1,60,9.97108e-05,0.00300166,0.820013
2012,5,3,1,70,9.97108e-05,0.00201143,0.820013
2012,5,3,1,80,9.97108e-05,0.00400896,0.820013
2012,5,3,1,90,9.97108e-05,0.00995604,0.820013
2012,5,3,1,100,9.97108e-05,0.0175398,0.820013
2012,5,3,1,110,9.97108e-05,0.0269651,0.820013
2012,5,3,1,120,9.97108e-05,0.0427121,0.820013
2012,5,3,1,130,0.498654,0.0631233,0.820013
2012,5,3,1,140,0.498654,0.0812448,0.820013
2012,5,3,1,150,9.97108e-05,0.0943668,0.820013
2012,5,3,1,160,9.97108e-05,0.101726,0.820013
2012,5,3,1,170,9.97108e-05,0.103288,0.820013
2012,5,3,1,180,9.97108e-05,0.100171,0.820013
2012,5,3,1,190,9.97108e-05,0.0907069,0.820013
2012,5,3,1,200,9.97108e-05,0.0731111,0.820013
2012,5,3,1,210,9.97108e-05,0.0522903,0.820013
2012,5,3,1,220,9.97108e-05,0.036165,0.820013
2012,5,3,1,230,9.97108e-05,0.0270314,0.820013
2012,5,3,1,240,9.97108e-05,0.0218669,0.820013
2012,5,3,1,250,9.97108e-05,0.0174985,0.820013
2012,5,3,1,260,9.97108e-05,0.0127396,0.820013
2012,5,3,1,270,9.97108e-05,0.00798903,0.820013
2012,5,3,1,280,9.97108e-05,0.00417916,0.820013
2012,5,3,1,290,9.97108e-05,0.00180709,0.820013
2012,5,3,1,300,9.97108e-05,0.000669621,0.820013
2012,5,3,1,310,9.97108e-05,0.000286825,0.820013
2013,5,3,1,30,9.97108e-05,0.000155807,0.40932
2013,5,3,1,40,9.97108e-05,0.000685697,0.40932
2013,5,3,1,50,9.97108e-05,0.00217944,0.40932
2013,5,3,1,60,9.97108e-05,0.00256924,0.40932
2013,5,3,1,70,9.97108e-05,0.00198754,0.40932
2013,5,3,1,80,9.97108e-05,0.00459192,0.40932
2013,5,3,1,90,9.97108e-05,0.0112716,0.40932
2013,5,3,1,100,9.97108e-05,0.0185169,0.40932
2013,5,3,1,110,9.97108e-05,0.0247568,0.40932
2013,5,3,1,120,9.97108e-05,0.0350569,0.40932
2013,5,3,1,130,9.97108e-05,0.0516697,0.40932
2013,5,3,1,140,9.97108e-05,0.0708217,0.40932
2013,5,3,1,150,9.97108e-05,0.0889656,0.40932
2013,5,3,1,160,9.97108e-05,0.102838,0.40932
2013,5,3,1,170,9.97108e-05,0.109803,0.40932
2013,5,3,1,180,9.97108e-05,0.108637,0.40932
2013,5,3,1,190,9.97108e-05,0.0977099,0.40932
2013,5,3,1,200,9.97108e-05,0.0774803,0.40932
2013,5,3,1,210,0.997208,0.0548362,0.40932
2013,5,3,1,220,9.97108e-05,0.0380633,0.40932
2013,5,3,1,230,9.97108e-05,0.0286772,0.40932
2013,5,3,1,240,9.97108e-05,0.0230466,0.40932
2013,5,3,1,250,9.97108e-05,0.018077,0.40932
2013,5,3,1,260,9.97108e-05,0.0128744,0.40932
2013,5,3,1,270,9.97108e-05,0.00793377,0.40932
2013,5,3,1,280,9.97108e-05,0.00410133,0.40932
2013,5,3,1,290,9.97108e-05,0.00176124,0.40932
2013,5,3,1,300,9.97108e-05,0.000651576,0.40932
2013,5,3,1,310,9.97108e-05,0.000280326,0.40932
2015,5,3,1,30,9.97108e-05,0.000149924,72.3531
2015,5,3,1,40,9.97108e-05,0.000624072,72.3531
2015,5,3,1,50,9.97108e-05,0.0019561,72.3531
2015,5,3,1,60,9.97108e-05,0.00223788,72.3531
2015,5,3,1,70,9.97108e-05,0.00124219,72.3531
2015,5,3,1,80,9.97108e-05,0.00178505,72.3531
2015,5,3,1,90,0.00579746,0.00445092,72.3531
2015,5,3,1,100,0.00579746,0.00892258,72.3531
2015,5,3,1,110,0.0342863,0.0169512,72.3531
2015,5,3,1,120,0.0513796,0.0313267,72.3531
2015,5,3,1,130,0.0627751,0.0494909,72.3531
2015,5,3,1,140,0.0570773,0.066064,72.3531
2015,5,3,1,150,0.039984,0.0799797,72.3531
2015,5,3,1,160,0.0798684,0.0927032,72.3531
2015,5,3,1,170,0.114055,0.104922,72.3531
2015,5,3,1,180,0.142544,0.113232,72.3531
2015,5,3,1,190,0.125451,0.109664,72.3531
2015,5,3,1,200,0.0513796,0.0908679,72.3531
2015,5,3,1,210,0.0684729,0.0654923,72.3531
2015,5,3,1,220,0.0513796,0.0455359,72.3531
2015,5,3,1,230,0.039984,0.0341372,72.3531
2015,5,3,1,240,0.0342863,0.0271798,72.3531
2015,5,3,1,250,0.017193,0.020916,72.3531
2015,5,3,1,260,0.00579746,0.0144713,72.3531
2015,5,3,1,270,0.00579746,0.00862943,72.3531
2015,5,3,1,280,9.97108e-05,0.00432465,72.3531
2015,5,3,1,290,9.97108e-05,0.00180884,72.3531
2015,5,3,1,300,9.97108e-05,0.000655598,72.3531
2015,5,3,1,310,0.00579746,0.000278116,72.3531
2016,5,3,1,30,9.97108e-05,0.00012973,62.7069
2016,5,3,1,40,9.97108e-05,0.000413381,62.7069
2016,5,3,1,50,9.97108e-05,0.00121532,62.7069
2016,5,3,1,60,9.97108e-05,0.0014581,62.7069
2016,5,3,1,70,9.97108e-05,0.00138864,62.7069
2016,5,3,1,80,9.97108e-05,0.00369239,62.7069
2016,5,3,1,90,0.0171735,0.00895162,62.7069
2016,5,3,1,100,0.0171735,0.0138705,62.7069
2016,5,3,1,110,0.0137587,0.0162184,62.7069
2016,5,3,1,120,0.0547358,0.0205084,62.7069
2016,5,3,1,130,0.0274177,0.0320453,62.7069
2016,5,3,1,140,0.0547358,0.0507602,62.7069
2016,5,3,1,150,0.109372,0.0722543,62.7069
2016,5,3,1,160,0.0547358,0.0915433,62.7069
2016,5,3,1,170,0.0922981,0.106906,62.7069
2016,5,3,1,180,0.160593,0.116799,62.7069
2016,5,3,1,190,0.0888833,0.114948,62.7069
2016,5,3,1,200,0.116201,0.0972546,62.7069
2016,5,3,1,210,0.0888833,0.0717034,62.7069
2016,5,3,1,220,0.0205882,0.0509836,62.7069
2016,5,3,1,230,0.00692923,0.0387885,62.7069
2016,5,3,1,240,0.0410768,0.0309607,62.7069
2016,5,3,1,250,0.0137587,0.0236963,62.7069
2016,5,3,1,260,0.00692923,0.016245,62.7069
2016,5,3,1,270,0.00692923,0.00957901,62.7069
2016,5,3,1,280,0.00692923,0.00474145,62.7069
2016,5,3,1,290,9.97108e-05,0.00195694,62.7069
2016,5,3,1,300,9.97108e-05,0.000697977,62.7069
2016,5,3,1,310,9.97108e-05,0.000289965,62.7069
2017,5,3,1,30,9.97108e-05,0.000153364,30.7404
2017,5,3,1,40,9.97108e-05,0.00066003,30.7404
2017,5,3,1,50,9.97108e-05,0.00208438,30.7404
2017,5,3,1,60,9.97108e-05,0.00239972,30.7404
2017,5,3,1,70,9.97108e-05,0.0014364,30.7404
2017,5,3,1,80,9.97108e-05,0.00239164,30.7404
2017,5,3,1,90,0.0281873,0.00590222,30.7404
2017,5,3,1,100,9.97108e-05,0.0108565,30.7404
2017,5,3,1,110,9.97108e-05,0.0178175,30.7404
2017,5,3,1,120,9.97108e-05,0.0285708,30.7404
2017,5,3,1,130,0.0141435,0.0395733,30.7404
2017,5,3,1,140,0.0562748,0.0472782,30.7404
2017,5,3,1,150,0.119472,0.0573553,30.7404
2017,5,3,1,160,0.0211654,0.0754416,30.7404
2017,5,3,1,170,0.0703186,0.0979663,30.7404
2017,5,3,1,180,0.168625,0.115715,30.7404
2017,5,3,1,190,0.0984062,0.1185,30.7404
2017,5,3,1,200,0.0843624,0.102187,30.7404
2017,5,3,1,210,0.126494,0.0763014,30.7404
2017,5,3,1,220,0.0703186,0.0552182,30.7404
2017,5,3,1,230,0.042231,0.0429954,30.7404
2017,5,3,1,240,0.0281873,0.034885,30.7404
2017,5,3,1,250,9.97108e-05,0.0268207,30.7404
2017,5,3,1,260,0.042231,0.018319,30.7404
2017,5,3,1,270,0.0141435,0.0107175,30.7404
2017,5,3,1,280,0.0141435,0.00525277,30.7404
2017,5,3,1,290,9.97108e-05,0.00214286,30.7404
2017,5,3,1,300,9.97108e-05,0.000752301,30.7404
2017,5,3,1,310,9.97108e-05,0.000305434,30.7404
2018,5,3,1,30,9.97108e-05,0.000160186,15.6096
2018,5,3,1,40,9.97108e-05,0.000731372,15.6096
2018,5,3,1,50,9.97108e-05,0.00233977,15.6096
2018,5,3,1,60,9.97108e-05,0.00273412,15.6096
2018,5,3,1,70,9.97108e-05,0.00192182,15.6096
2018,5,3,1,80,9.97108e-05,0.00400482,15.6096
2018,5,3,1,90,0.0312593,0.00963592,15.6096
2018,5,3,1,100,9.97108e-05,0.0152446,15.6096
2018,5,3,1,110,0.0312593,0.0186981,15.6096
2018,5,3,1,120,0.062419,0.0242686,15.6096
2018,5,3,1,130,9.97108e-05,0.0351517,15.6096
2018,5,3,1,140,0.062419,0.0485057,15.6096
2018,5,3,1,150,9.97108e-05,0.0605641,15.6096
2018,5,3,1,160,0.0312593,0.0719896,15.6096
2018,5,3,1,170,0.0935786,0.0874685,15.6096
2018,5,3,1,180,0.124738,0.105833,15.6096
2018,5,3,1,190,0.249377,0.114484,15.6096
2018,5,3,1,200,0.0935786,0.102984,15.6096
2018,5,3,1,210,0.0935786,0.0787844,15.6096
2018,5,3,1,220,9.97108e-05,0.0580445,15.6096
2018,5,3,1,230,0.062419,0.0462486,15.6096
2018,5,3,1,240,9.97108e-05,0.0384076,15.6096
2018,5,3,1,250,0.0312593,0.0299605,15.6096
2018,5,3,1,260,0.0312593,0.0205514,15.6096
2018,5,3,1,270,9.97108e-05,0.0119829,15.6096
2018,5,3,1,280,9.97108e-05,0.00582401,15.6096
2018,5,3,1,290,9.97108e-05,0.00234716,15.6096
2018,5,3,1,300,9.97108e-05,0.00080978,15.6096
2018,5,3,1,310,9.97108e-05,0.000320543,15.6096
2019,5,3,1,30,9.97108e-05,0.00022642,74.9141
2019,5,3,1,40,9.97108e-05,0.00142291,74.9141
2019,5,3,1,50,9.97108e-05,0.0047848,74.9141
2019,5,3,1,60,9.97108e-05,0.00550401,74.9141
2019,5,3,1,70,9.97108e-05,0.00304269,74.9141
2019,5,3,1,80,9.97108e-05,0.004522,74.9141
2019,5,3,1,90,0.0458386,0.0107521,74.9141
2019,5,3,1,100,0.0549864,0.0178173,74.9141
2019,5,3,1,110,0.0366908,0.0240086,74.9141
2019,5,3,1,120,0.0366908,0.0326905,74.9141
2019,5,3,1,130,0.0366908,0.0428801,74.9141
2019,5,3,1,140,0.0275431,0.0503233,74.9141
2019,5,3,1,150,0.0549864,0.0572558,74.9141
2019,5,3,1,160,0.0549864,0.0675963,74.9141
2019,5,3,1,170,0.0549864,0.0817696,74.9141
2019,5,3,1,180,0.0504125,0.0972664,74.9141
2019,5,3,1,190,0.14189,0.105297,74.9141
2019,5,3,1,200,0.0641342,0.0964015,74.9141
2019,5,3,1,210,0.119021,0.0754466,74.9141
2019,5,3,1,220,0.0915775,0.0570555,74.9141
2019,5,3,1,230,0.0458386,0.0468665,74.9141
2019,5,3,1,240,0.0366908,0.0400485,74.9141
2019,5,3,1,250,0.0366908,0.0319011,74.9141
2019,5,3,1,260,0.00924752,0.0221468,74.9141
2019,5,3,1,270,9.97108e-05,0.0129676,74.9141
2019,5,3,1,280,9.97108e-05,0.00629227,74.9141
2019,5,3,1,290,9.97108e-05,0.00252039,74.9141
2019,5,3,1,300,9.97108e-05,0.0008598,74.9141
2019,5,3,1,310,9.97108e-05,0.000334099,74.9141
2020,5,3,1,30,9.97108e-05,0.000176898,6.57248
2020,5,3,1,40,9.97108e-05,0.000906167,6.57248
2020,5,3,1,50,9.97108e-05,0.002966,6.57248
2020,5,3,1,60,9.97108e-05,0.00356149,6.57248
2020,5,3,1,70,9.97108e-05,0.00317887,6.57248
2020,5,3,1,80,9.97108e-05,0.00832708,6.57248
2020,5,3,1,90,9.97108e-05,0.0203436,6.57248
2020,5,3,1,100,9.97108e-05,0.0315828,6.57248
2020,5,3,1,110,9.97108e-05,0.0361601,6.57248
2020,5,3,1,120,9.97108e-05,0.0407134,6.57248
2020,5,3,1,130,9.97108e-05,0.0496979,6.57248
2020,5,3,1,140,9.97108e-05,0.0581406,6.57248
2020,5,3,1,150,9.97108e-05,0.0633289,6.57248
2020,5,3,1,160,9.97108e-05,0.0676526,6.57248
2020,5,3,1,170,0.143168,0.0750556,6.57248
2020,5,3,1,180,0.071634,0.086092,6.57248
2020,5,3,1,190,0.176749,0.0926102,6.57248
2020,5,3,1,200,0.248284,0.084831,6.57248
2020,5,3,1,210,0.143168,0.0664599,6.57248
2020,5,3,1,220,9.97108e-05,0.0508246,6.57248
2020,5,3,1,230,0.071634,0.0430106,6.57248
2020,5,3,1,240,0.071634,0.0380531,6.57248
2020,5,3,1,250,0.071634,0.0311502,6.57248
2020,5,3,1,260,9.97108e-05,0.022024,6.57248
2020,5,3,1,270,9.97108e-05,0.0130365,6.57248
2020,5,3,1,280,9.97108e-05,0.00635949,6.57248
2020,5,3,1,290,9.97108e-05,0.00255095,6.57248
2020,5,3,1,300,9.97108e-05,0.000869013,6.57248
2020,5,3,1,310,9.97108e-05,0.000336445,6.57248
2023,5,3,1,30,9.97108e-05,0.000184875,31.2193
2023,5,3,1,40,9.97108e-05,0.000989258,31.2193
2023,5,3,1,50,9.97108e-05,0.00325459,31.2193
2023,5,3,1,60,9.97108e-05,0.00381385,31.2193
2023,5,3,1,70,9.97108e-05,0.00269715,31.2193
2023,5,3,1,80,9.97108e-05,0.00572551,31.2193
2023,5,3,1,90,9.97108e-05,0.0137684,31.2193
2023,5,3,1,100,9.97108e-05,0.021381,31.2193
2023,5,3,1,110,9.97108e-05,0.0248584,31.2193
2023,5,3,1,120,0.0243205,0.0301158,31.2193
2023,5,3,1,130,0.01769,0.0433971,31.2193
2023,5,3,1,140,0.0352803,0.064171,31.2193
2023,5,3,1,150,0.0551717,0.0877152,31.2193
2023,5,3,1,160,0.0595011,0.105588,31.2193
2023,5,3,1,170,0.0243205,0.110898,31.2193
2023,5,3,1,180,0.125533,0.104692,31.2193
2023,5,3,1,190,0.15422,0.0912404,31.2193
2023,5,3,1,200,0.248802,0.0720876,31.2193
2023,5,3,1,210,0.030951,0.0512346,31.2193
2023,5,3,1,220,0.0442119,0.0365866,31.2193
2023,5,3,1,230,0.0352803,0.0306875,31.2193
2023,5,3,1,240,0.0770914,0.02869,31.2193
2023,5,3,1,250,0.0419108,0.0253287,31.2193
2023,5,3,1,260,0.00673015,0.0191745,31.2193
2023,5,3,1,270,0.01769,0.0119681,31.2193
2023,5,3,1,280,9.97108e-05,0.00606229,31.2193
2023,5,3,1,290,9.97108e-05,0.00249247,31.2193
2023,5,3,1,300,9.97108e-05,0.000861457,31.2193
2023,5,3,1,310,9.97108e-05,0.000335713,31.2193
1993,5,6,1,30,9.97108e-05,0.000162929,0.001
1993,5,6,1,40,9.97108e-05,0.000760068,0.001
1993,5,6,1,50,9.97108e-05,0.00244264,0.001
1993,5,6,1,60,0.062419,0.0028709,0.001
1993,5,6,1,70,9.97108e-05,0.00213658,0.001
1993,5,6,1,80,9.97108e-05,0.00476509,0.001
1993,5,6,1,90,9.97108e-05,0.0116427,0.001
1993,5,6,1,100,9.97108e-05,0.0189736,0.001
1993,5,6,1,110,9.97108e-05,0.0250349,0.001
1993,5,6,1,120,0.124738,0.0355607,0.001
1993,5,6,1,130,0.0312593,0.0538928,0.001
1993,5,6,1,140,0.0935786,0.0751754,0.001
1993,5,6,1,150,0.062419,0.0918041,0.001
1993,5,6,1,160,9.97108e-05,0.0990573,0.001
1993,5,6,1,170,0.062419,0.0993763,0.001
1993,5,6,1,180,0.124738,0.0973688,0.001
1993,5,6,1,190,0.124738,0.0910827,0.001
1993,5,6,1,200,0.062419,0.075862,0.001
1993,5,6,1,210,0.062419,0.055402,0.001
1993,5,6,1,220,0.062419,0.039398,0.001
1993,5,6,1,230,0.062419,0.0313355,0.001
1993,5,6,1,240,0.062419,0.0272128,0.001
1993,5,6,1,250,9.97108e-05,0.0227414,0.001
1993,5,6,1,260,9.97108e-05,0.0167655,0.001
1993,5,6,1,270,9.97108e-05,0.0104337,0.001
1993,5,6,1,280,9.97108e-05,0.00535622,0.001
1993,5,6,1,290,9.97108e-05,0.00225553,0.001
1993,5,6,1,300,9.97108e-05,0.000804374,0.001
1993,5,6,1,310,9.97108e-05,0.000325543,0.001
